8.208885	207.300000	24.500000	-611.875000	-604.750000
8.229485	207.900000	24.500000	-611.875000	-604.750000
8.338959	214.200000	24.625000	-611.750000	-604.625000
8.437914	223.800000	24.875000	-611.500000	-604.375000
8.546694	234.600000	25.187500	-611.250000	-604.000000
8.654379	245.100000	25.312500	-611.125000	-603.875000
8.751812	255.300000	25.500000	-610.875000	-603.750000
8.864817	267.000000	25.812500	-610.625000	-603.375000
8.961978	278.100000	26.187500	-610.250000	-603.000000
9.074789	288.600000	26.375000	-610.000000	-602.875000
9.170208	300.000000	26.562500	-609.875000	-602.625000
9.267676	310.500000	26.875000	-609.500000	-602.375000
9.365919	322.200000	27.125000	-609.250000	-602.125000
9.461996	333.300000	27.500000	-608.875000	-601.750000
9.571875	342.900000	27.687500	-608.750000	-601.500000
9.665714	351.300000	28.125000	-608.375000	-601.000000
9.773491	356.400000	28.687500	-607.750000	-600.500000
9.873888	362.700000	29.187500	-607.250000	-600.000000
9.974946	368.400000	29.937500	-606.500000	-599.250000
10.081237	373.500000	30.562500	-605.875000	-598.625000
10.189807	378.600000	31.062500	-605.375000	-598.125000
10.298055	383.700000	31.750000	-604.750000	-597.375000
10.401882	389.400000	32.312500	-604.125000	-596.875000
10.509181	395.400000	33.000000	-603.375000	-596.250000
10.608527	401.100000	33.562500	-602.875000	-595.625000
10.704729	406.500000	34.062500	-602.375000	-595.125000
10.809018	411.300000	34.812500	-601.625000	-594.375000
10.922429	416.400000	35.312500	-601.125000	-593.875000
10.982764	420.900000	35.750000	-600.750000	-593.375000
11.000685	423.000000	35.875000	-600.500000	-593.375000
11.132647	416.100000	36.062500	-600.375000	-593.125000
11.233438	406.500000	35.812500	-600.625000	-593.375000
11.334051	397.200000	35.687500	-600.750000	-593.500000
11.437626	386.100000	35.375000	-601.000000	-593.875000
11.549608	375.900000	35.250000	-601.125000	-594.000000
11.654078	363.900000	34.937500	-601.500000	-594.250000
11.757948	353.100000	34.687500	-601.750000	-594.500000
11.865704	341.400000	34.375000	-602.000000	-594.875000
11.981540	329.700000	34.250000	-602.125000	-595.000000
12.095055	318.900000	34.000000	-602.375000	-595.250000
12.206449	306.000000	33.625000	-602.750000	-595.625000
12.302894	295.200000	33.375000	-603.000000	-595.875000
12.415549	284.100000	33.125000	-603.250000	-596.125000
12.512300	272.700000	32.875000	-603.500000	-596.375000
12.611238	261.300000	32.625000	-603.750000	-596.625000
12.700919	249.900000	32.375000	-604.000000	-596.875000
12.718918	249.600000	32.312500	-604.125000	-596.875000
12.833551	255.300000	32.437500	-604.000000	-596.750000
12.947809	264.900000	32.625000	-603.750000	-596.625000
13.052743	275.100000	32.750000	-603.625000	-596.500000
13.152291	285.300000	33.062500	-603.375000	-596.125000
13.261967	295.800000	33.375000	-603.000000	-595.875000
13.360695	307.200000	33.625000	-602.750000	-595.625000
13.460806	318.000000	33.812500	-602.625000	-595.375000
13.571659	329.100000	34.062500	-602.375000	-595.125000
13.681015	340.200000	34.312500	-602.125000	-594.875000
13.789994	351.300000	34.500000	-601.875000	-594.750000
13.897296	363.300000	34.812500	-601.625000	-594.375000
13.991544	374.700000	35.062500	-601.375000	-594.125000
14.104190	385.500000	35.312500	-601.125000	-593.875000
14.205401	396.000000	35.500000	-600.875000	-593.750000
14.318169	406.200000	35.875000	-600.625000	-593.250000
14.423558	417.300000	36.125000	-600.250000	-593.125000
14.517853	425.400000	36.562500	-599.875000	-592.625000
14.613483	432.000000	37.062500	-599.375000	-592.125000
14.722227	437.400000	37.562500	-598.875000	-591.625000
14.825635	442.800000	38.125000	-598.250000	-591.125000
14.932831	448.500000	38.812500	-597.625000	-590.375000
15.040482	453.300000	39.375000	-597.125000	-589.750000
15.136923	459.000000	39.875000	-596.500000	-589.375000
15.231987	464.700000	40.562500	-595.875000	-588.625000
15.342982	468.600000	41.062500	-595.375000	-588.125000
15.439050	475.500000	41.625000	-594.750000	-587.625000
15.543763	480.300000	42.250000	-594.125000	-587.000000
15.655127	485.100000	42.875000	-593.500000	-586.375000
15.765929	489.900000	43.437500	-593.000000	-585.750000
15.875247	495.000000	43.875000	-592.500000	-585.375000
15.896579	497.100000	44.125000	-592.250000	-585.125000
15.982402	501.600000	44.562500	-591.875000	-584.625000
16.080513	492.300000	44.625000	-591.750000	-584.625000
16.178715	483.600000	44.437500	-592.000000	-584.750000
16.279243	473.700000	44.250000	-592.125000	-585.000000
16.390816	462.000000	44.000000	-592.375000	-585.250000
16.505054	452.100000	43.750000	-592.625000	-585.500000
16.608897	440.700000	43.625000	-592.750000	-585.625000
16.708603	429.900000	43.250000	-593.125000	-586.000000
16.818133	420.000000	43.187500	-593.250000	-586.000000
16.929174	408.300000	43.000000	-593.375000	-586.250000
17.025447	397.800000	42.625000	-593.750000	-586.625000
17.121573	384.300000	42.375000	-594.000000	-586.875000
17.219303	374.100000	42.250000	-594.125000	-587.000000
17.333175	363.300000	42.000000	-594.375000	-587.250000
17.448229	351.600000	41.750000	-594.625000	-587.500000
17.557710	340.500000	41.437500	-595.000000	-587.750000
17.665315	328.500000	41.250000	-595.125000	-588.000000
17.777659	317.700000	40.875000	-595.500000	-588.375000
17.880087	306.900000	40.750000	-595.625000	-588.500000
17.969819	296.400000	40.500000	-595.875000	-588.750000
17.991654	294.900000	40.375000	-596.000000	-588.875000
18.115724	301.200000	40.625000	-595.750000	-588.625000
18.223289	310.500000	40.625000	-595.750000	-588.625000
18.322150	320.400000	40.875000	-595.500000	-588.375000
18.419189	332.400000	41.250000	-595.125000	-588.000000
18.528852	343.200000	41.375000	-595.000000	-587.875000
18.637063	353.400000	41.625000	-594.750000	-587.625000
18.749000	364.800000	41.875000	-594.500000	-587.375000
18.861781	376.200000	42.187500	-594.250000	-587.000000
18.975220	388.500000	42.250000	-594.125000	-587.000000
19.073093	399.000000	42.500000	-593.875000	-586.750000
19.183447	410.400000	42.875000	-593.500000	-586.375000
19.278509	420.900000	43.062500	-593.375000	-586.125000
19.376839	431.700000	43.250000	-593.125000	-586.000000
19.474554	443.700000	43.500000	-592.875000	-585.750000
19.572761	453.600000	43.687500	-592.750000	-585.500000
19.668770	464.700000	44.062500	-592.375000	-585.125000
19.767554	474.600000	44.312500	-592.125000	-584.875000
19.876290	483.900000	44.437500	-592.000000	-584.750000
19.985264	494.700000	44.812500	-591.625000	-584.375000
20.082685	502.200000	45.062500	-591.375000	-584.125000
20.195477	509.100000	45.500000	-590.875000	-583.750000
20.305644	514.800000	46.062500	-590.375000	-583.125000
20.403726	520.500000	46.625000	-589.750000	-582.625000
20.498380	525.900000	47.187500	-589.250000	-582.000000
20.609510	530.100000	47.687500	-588.750000	-581.500000
20.709190	535.800000	48.250000	-588.125000	-581.000000
20.811461	540.300000	48.875000	-587.500000	-580.375000
20.908946	545.700000	49.375000	-587.000000	-579.875000
21.012392	551.400000	50.000000	-586.375000	-579.250000
21.114946	556.500000	50.687500	-585.750000	-578.500000
21.215885	562.200000	51.187500	-585.250000	-578.000000
21.328349	566.100000	51.687500	-584.750000	-577.500000
21.413287	571.800000	52.250000	-584.125000	-577.000000
21.435125	570.000000	52.375000	-584.000000	-576.875000
21.569477	563.400000	52.437500	-584.000000	-576.750000
21.675139	552.900000	52.187500	-584.250000	-577.000000
21.777558	543.300000	52.000000	-584.375000	-577.250000
21.884789	532.800000	51.875000	-584.625000	-577.250000
21.986935	521.100000	51.687500	-584.750000	-577.500000
22.082931	510.300000	51.437500	-585.000000	-577.750000
22.197798	499.200000	51.125000	-585.250000	-578.125000
22.291346	489.000000	51.000000	-585.375000	-578.250000
22.391214	477.600000	50.812500	-585.500000	-578.500000
22.506571	465.300000	50.500000	-585.875000	-578.750000
22.614226	454.500000	50.312500	-586.125000	-578.875000
22.719911	444.300000	50.187500	-586.250000	-579.000000
22.817659	433.500000	49.937500	-586.375000	-579.375000
22.917704	422.700000	49.687500	-586.750000	-579.500000
23.015690	410.100000	49.375000	-587.000000	-579.875000
23.116846	399.900000	49.250000	-587.125000	-580.000000
23.225473	389.100000	48.875000	-587.500000	-580.375000
23.341848	377.700000	48.750000	-587.625000	-580.500000
23.446005	367.500000	48.375000	-588.000000	-580.875000
23.557202	354.900000	48.250000	-588.125000	-581.000000
23.655834	344.400000	48.000000	-588.375000	-581.250000
23.674055	341.700000	48.000000	-588.375000	-581.250000
23.765804	334.200000	47.875000	-588.500000	-581.375000
23.868024	339.300000	47.875000	-588.500000	-581.375000
23.976391	349.200000	48.000000	-588.375000	-581.250000
24.073501	360.900000	48.375000	-588.000000	-580.875000
24.173845	371.100000	48.437500	-588.000000	-580.750000
24.272789	382.200000	48.625000	-587.750000	-580.625000
24.384913	392.700000	48.875000	-587.500000	-580.375000
24.484502	403.200000	49.187500	-587.250000	-580.000000
24.583865	415.500000	49.375000	-587.000000	-579.875000
24.678814	425.700000	49.500000	-586.875000	-579.750000
24.771332	437.700000	49.812500	-586.625000	-579.375000
24.875503	447.900000	50.000000	-586.375000	-579.250000
24.986386	458.100000	50.312500	-586.125000	-578.875000
25.087025	470.400000	50.500000	-585.875000	-578.750000
25.187763	480.300000	50.750000	-585.625000	-578.500000
25.289291	491.100000	50.937500	-585.500000	-578.250000
25.389315	501.900000	51.062500	-585.375000	-578.125000
25.486619	511.800000	51.375000	-585.000000	-577.875000
25.591547	523.200000	51.500000	-585.000000	-577.625000
25.687231	534.000000	51.812500	-584.625000	-577.375000
25.788998	544.500000	52.062500	-584.375000	-577.125000
25.890774	554.100000	52.187500	-584.250000	-577.000000
25.992754	563.100000	52.437500	-584.000000	-576.750000
26.102204	572.400000	52.875000	-583.625000	-576.250000
26.205153	579.300000	53.312500	-583.125000	-575.875000
26.313724	585.000000	53.812500	-582.625000	-575.375000
26.414371	591.000000	54.187500	-582.250000	-575.000000
26.509294	595.200000	54.812500	-581.625000	-574.375000
26.605886	601.200000	55.375000	-581.125000	-573.750000
26.704238	606.300000	56.000000	-580.500000	-573.125000
26.808443	610.500000	56.562500	-579.875000	-572.625000
26.916133	615.900000	57.062500	-579.375000	-572.125000
27.027788	620.700000	57.625000	-578.875000	-571.500000
27.140426	625.800000	58.250000	-578.250000	-570.875000
27.237305	631.500000	58.750000	-577.750000	-570.375000
27.340743	636.300000	59.375000	-577.125000	-569.750000
27.442447	640.800000	59.812500	-576.625000	-569.375000
27.533804	645.900000	60.375000	-576.125000	-568.750000
27.554755	648.600000	60.687500	-575.750000	-568.500000
27.634083	651.600000	61.000000	-575.500000	-568.125000
27.731541	643.200000	61.000000	-575.500000	-568.125000
27.839320	634.200000	60.937500	-575.500000	-568.250000
27.942453	624.300000	60.687500	-575.750000	-568.500000
28.036848	615.000000	60.687500	-575.750000	-568.500000
28.139603	605.100000	60.437500	-576.000000	-568.750000
28.239623	593.700000	60.250000	-576.250000	-568.875000
28.336553	584.400000	60.062500	-576.375000	-569.125000
28.446656	572.400000	59.812500	-576.625000	-569.375000
28.552253	561.900000	59.687500	-576.750000	-569.500000
28.653035	550.500000	59.437500	-577.000000	-569.750000
28.754893	537.600000	59.187500	-577.250000	-570.000000
28.857440	525.900000	58.937500	-577.500000	-570.250000
28.963793	514.800000	58.687500	-577.750000	-570.500000
29.061659	504.000000	58.500000	-577.875000	-570.750000
29.159997	492.900000	58.250000	-578.125000	-571.000000
29.271873	480.000000	58.125000	-578.250000	-571.125000
29.376797	469.200000	57.750000	-578.625000	-571.500000
29.474098	458.400000	57.625000	-578.750000	-571.625000
29.577202	447.300000	57.375000	-579.000000	-571.875000
29.680519	435.900000	57.125000	-579.250000	-572.125000
29.781507	423.600000	56.875000	-579.500000	-572.375000
29.883905	412.800000	56.750000	-579.625000	-572.500000
29.999215	401.400000	56.375000	-580.000000	-572.875000
30.100742	391.200000	56.250000	-580.125000	-573.000000
30.145535	387.600000	56.125000	-580.250000	-573.125000
30.193318	381.000000	55.937500	-580.500000	-573.250000
30.307216	386.400000	56.125000	-580.250000	-573.125000
30.407950	396.300000	56.250000	-580.125000	-573.000000
30.504674	407.400000	56.500000	-579.875000	-572.750000
30.595492	417.000000	56.625000	-579.750000	-572.625000
30.693616	429.900000	56.875000	-579.500000	-572.375000
30.793643	440.400000	57.125000	-579.250000	-572.125000
30.895054	451.200000	57.312500	-579.125000	-571.875000
30.998386	462.600000	57.562500	-578.875000	-571.625000
31.104631	473.700000	57.812500	-578.625000	-571.375000
31.199806	485.700000	58.062500	-578.375000	-571.125000
31.295476	496.500000	58.187500	-578.250000	-571.000000
31.401890	507.600000	58.437500	-578.000000	-570.750000
31.497318	518.100000	58.562500	-577.875000	-570.625000
31.594362	528.300000	58.812500	-577.625000	-570.375000
31.693822	540.300000	59.000000	-577.500000	-570.125000
31.805448	551.100000	59.312500	-577.125000	-569.875000
31.904352	561.000000	59.437500	-577.000000	-569.750000
31.997064	571.800000	59.625000	-576.875000	-569.500000
32.106083	582.000000	59.875000	-576.625000	-569.250000
32.201682	593.100000	60.125000	-576.375000	-569.000000
32.307269	603.000000	60.375000	-576.125000	-568.750000
32.406038	613.500000	60.500000	-576.000000	-568.625000
32.501771	623.400000	60.750000	-575.750000	-568.375000
32.602683	632.400000	61.000000	-575.500000	-568.125000
32.708503	642.000000	61.250000	-575.250000	-567.875000
32.804502	650.400000	61.500000	-575.000000	-567.625000
32.907384	657.000000	61.875000	-574.625000	-567.250000
33.011624	663.000000	62.375000	-574.125000	-566.750000
33.106312	668.400000	62.937500	-573.625000	-566.125000
33.214266	673.200000	63.375000	-573.125000	-565.750000
33.317013	678.600000	63.937500	-572.625000	-565.125000
33.421781	683.700000	64.562500	-572.000000	-564.500000
33.530279	687.600000	65.062500	-571.500000	-564.000000
33.626107	693.300000	65.500000	-571.125000	-563.500000
33.733313	697.500000	66.187500	-570.375000	-562.875000
33.840865	702.600000	66.625000	-570.000000	-562.375000
33.938199	708.000000	67.250000	-569.375000	-561.750000
34.039515	712.500000	67.750000	-568.875000	-561.250000
34.141250	717.000000	68.250000	-568.375000	-560.750000
34.236322	721.800000	68.750000	-567.875000	-560.250000
34.256310	719.700000	68.750000	-567.875000	-560.250000
34.378626	713.400000	68.875000	-567.750000	-560.125000
34.478529	704.400000	68.750000	-567.875000	-560.250000
34.587826	694.500000	68.625000	-568.000000	-560.375000
34.689783	685.800000	68.437500	-568.125000	-560.625000
34.802553	675.000000	68.312500	-568.250000	-560.750000
34.905102	665.700000	68.187500	-568.375000	-560.875000
35.008145	655.800000	68.062500	-568.500000	-561.000000
35.109761	645.900000	67.750000	-568.750000	-561.375000
35.209667	635.400000	67.562500	-569.000000	-561.500000
35.321950	624.900000	67.375000	-569.125000	-561.750000
35.430499	613.500000	67.250000	-569.250000	-561.875000
35.531360	603.000000	67.000000	-569.500000	-562.125000
35.623379	592.200000	66.875000	-569.625000	-562.250000
35.725489	582.000000	66.625000	-569.875000	-562.500000
35.836210	571.200000	66.500000	-570.000000	-562.625000
35.934260	559.500000	66.250000	-570.250000	-562.875000
36.043944	548.400000	65.937500	-570.500000	-563.250000
36.146971	537.600000	65.750000	-570.750000	-563.375000
36.247075	527.400000	65.562500	-570.875000	-563.625000
36.352216	516.300000	65.437500	-571.000000	-563.750000
36.459446	504.300000	65.125000	-571.375000	-564.000000
36.572267	493.500000	64.937500	-571.500000	-564.250000
36.679994	482.100000	64.687500	-571.750000	-564.500000
36.781218	472.200000	64.437500	-572.000000	-564.750000
36.889566	460.500000	64.312500	-572.125000	-564.875000
36.992227	447.600000	64.062500	-572.375000	-565.125000
37.091005	436.200000	63.750000	-572.625000	-565.500000
37.139253	432.300000	63.750000	-572.750000	-565.375000
37.196278	424.800000	63.562500	-572.875000	-565.625000
37.290250	431.400000	63.687500	-572.750000	-565.500000
37.384703	440.700000	63.812500	-572.625000	-565.375000
37.484204	452.100000	64.062500	-572.375000	-565.125000
37.587750	463.200000	64.187500	-572.250000	-565.000000
37.687593	473.400000	64.437500	-572.000000	-564.750000
37.786179	484.200000	64.687500	-571.750000	-564.500000
37.890602	495.300000	64.812500	-571.625000	-564.375000
37.990125	507.300000	65.125000	-571.375000	-564.000000
38.090215	518.700000	65.250000	-571.250000	-563.875000
38.199454	530.400000	65.500000	-571.000000	-563.625000
38.306922	541.200000	65.750000	-570.750000	-563.375000
38.407058	552.300000	65.875000	-570.625000	-563.250000
38.505406	563.700000	66.125000	-570.375000	-563.000000
38.604802	574.500000	66.312500	-570.250000	-562.750000
38.702837	585.300000	66.500000	-570.000000	-562.625000
38.806767	595.800000	66.750000	-569.750000	-562.375000
38.909263	605.700000	66.875000	-569.625000	-562.250000
39.009503	616.500000	67.000000	-569.500000	-562.125000
39.122063	627.000000	67.312500	-569.250000	-561.750000
39.223914	637.200000	67.562500	-569.000000	-561.500000
39.326455	647.100000	67.625000	-568.875000	-561.500000
39.423834	656.700000	67.937500	-568.625000	-561.125000
39.529146	666.300000	68.000000	-568.500000	-561.125000
39.632854	676.800000	68.250000	-568.375000	-560.750000
39.735966	686.100000	68.437500	-568.125000	-560.625000
39.837085	695.400000	68.625000	-568.000000	-560.375000
39.937548	703.800000	68.875000	-567.750000	-560.125000
40.032648	712.200000	69.000000	-567.625000	-560.000000
40.140225	720.300000	69.375000	-567.250000	-559.625000
40.248817	726.600000	69.687500	-567.000000	-559.250000
40.352551	732.900000	70.062500	-566.625000	-558.875000
40.461563	737.400000	70.562500	-566.125000	-558.375000
40.555989	743.100000	71.062500	-565.625000	-557.875000
40.662172	747.600000	71.625000	-565.125000	-557.250000
40.765344	752.100000	72.062500	-564.625000	-556.875000
40.861987	756.900000	72.500000	-564.250000	-556.375000
40.963901	760.800000	73.000000	-563.750000	-555.875000
41.075303	765.000000	73.687500	-563.125000	-555.125000
41.184396	769.800000	74.187500	-562.625000	-554.625000
41.291238	774.300000	74.687500	-562.125000	-554.125000
41.391989	779.100000	75.125000	-561.625000	-553.750000
41.494859	783.000000	75.562500	-561.250000	-553.250000
41.594782	787.200000	76.000000	-560.875000	-552.750000
41.708095	792.600000	76.562500	-560.250000	-552.250000
41.790227	796.800000	77.062500	-559.750000	-551.750000
41.807515	795.900000	77.187500	-559.625000	-551.625000
41.919121	789.600000	77.187500	-559.625000	-551.625000
42.022018	779.700000	77.125000	-559.750000	-551.625000
42.121687	771.300000	77.000000	-559.875000	-551.750000
42.219901	763.500000	76.937500	-559.875000	-551.875000
42.322621	754.500000	76.750000	-560.000000	-552.125000
42.421874	746.400000	76.625000	-560.125000	-552.250000
42.521466	736.200000	76.437500	-560.375000	-552.375000
42.627061	728.100000	76.250000	-560.500000	-552.625000
42.728625	718.800000	76.125000	-560.625000	-552.750000
42.828848	708.900000	75.937500	-560.750000	-553.000000
42.929580	699.000000	75.750000	-561.000000	-553.125000
43.030810	688.200000	75.562500	-561.125000	-553.375000
43.140836	678.300000	75.437500	-561.250000	-553.500000
43.252242	668.700000	75.250000	-561.375000	-553.750000
43.350583	657.900000	75.062500	-561.625000	-553.875000
43.453475	648.000000	74.937500	-561.750000	-554.000000
43.554883	636.000000	74.750000	-561.875000	-554.250000
43.657261	625.800000	74.625000	-562.000000	-554.375000
43.756107	615.600000	74.375000	-562.250000	-554.625000
43.854597	604.200000	74.125000	-562.500000	-554.875000
43.961906	594.300000	73.875000	-562.750000	-555.125000
44.063738	582.300000	73.687500	-562.875000	-555.375000
44.161517	571.200000	73.500000	-563.125000	-555.500000
44.261317	561.000000	73.312500	-563.250000	-555.750000
44.364620	549.900000	73.062500	-563.500000	-556.000000
44.465450	540.000000	72.875000	-563.750000	-556.125000
44.571619	528.600000	72.750000	-563.875000	-556.250000
44.665255	517.800000	72.437500	-564.125000	-556.625000
44.777683	507.300000	72.250000	-564.375000	-556.750000
44.880382	496.200000	72.000000	-564.625000	-557.000000
44.979552	486.300000	71.875000	-564.750000	-557.125000
45.071195	476.100000	71.687500	-564.875000	-557.375000
45.091071	475.500000	71.562500	-565.000000	-557.500000
45.227424	481.200000	71.687500	-564.875000	-557.375000
45.326131	490.800000	71.937500	-564.625000	-557.125000
45.424594	501.300000	72.062500	-564.500000	-557.000000
45.528512	511.800000	72.250000	-564.375000	-556.750000
45.631333	522.600000	72.437500	-564.125000	-556.625000
45.737138	534.000000	72.750000	-563.875000	-556.250000
45.840999	544.500000	72.875000	-563.750000	-556.125000
45.945516	555.900000	73.000000	-563.625000	-556.000000
46.049672	566.700000	73.312500	-563.250000	-555.750000
46.148504	577.500000	73.375000	-563.250000	-555.625000
46.245086	589.500000	73.625000	-563.000000	-555.375000
46.344292	600.000000	73.812500	-562.875000	-555.125000
46.455211	610.800000	74.000000	-562.625000	-555.000000
46.550997	620.700000	74.250000	-562.375000	-554.750000
46.654839	631.200000	74.437500	-562.250000	-554.500000
46.755947	642.900000	74.625000	-562.125000	-554.250000
46.854463	652.500000	74.812500	-561.875000	-554.125000
46.961863	662.400000	74.937500	-561.750000	-554.000000
47.069355	672.000000	75.187500	-561.500000	-553.750000
47.179424	681.300000	75.312500	-561.375000	-553.625000
47.278407	691.800000	75.500000	-561.250000	-553.375000
47.388818	700.800000	75.750000	-561.000000	-553.125000
47.498679	709.800000	75.812500	-560.875000	-553.125000
47.606543	719.100000	76.000000	-560.750000	-552.875000
47.710208	727.500000	76.062500	-560.750000	-552.750000
47.814032	737.100000	76.250000	-560.500000	-552.625000
47.915275	745.800000	76.437500	-560.375000	-552.375000
48.020478	754.800000	76.687500	-560.125000	-552.125000
48.120115	762.900000	76.875000	-560.000000	-551.875000
48.214856	771.000000	76.937500	-559.875000	-551.875000
48.309556	779.700000	77.187500	-559.625000	-551.625000
48.415953	787.200000	77.500000	-559.375000	-551.250000
48.521176	794.100000	77.750000	-559.125000	-551.000000
48.623450	800.400000	78.062500	-558.875000	-550.625000
48.726715	806.100000	78.312500	-558.625000	-550.375000
48.832946	811.800000	78.750000	-558.125000	-550.000000
48.938587	816.300000	79.312500	-557.625000	-549.375000
49.042895	820.500000	79.687500	-557.250000	-549.000000
49.142460	825.300000	80.187500	-556.750000	-548.500000
49.244734	829.500000	80.687500	-556.250000	-548.000000
49.347528	834.600000	81.187500	-555.750000	-547.500000
49.445391	838.500000	81.687500	-555.250000	-547.000000
49.554482	841.800000	82.250000	-554.750000	-546.375000
49.658439	846.000000	82.625000	-554.375000	-546.000000
49.763637	850.800000	83.062500	-554.000000	-545.500000
49.874073	855.000000	83.562500	-553.500000	-545.000000
49.982141	858.600000	84.062500	-553.000000	-544.500000
50.087214	862.200000	84.500000	-552.625000	-544.000000
50.201622	866.400000	85.000000	-552.125000	-543.500000
50.300213	870.600000	85.375000	-551.750000	-543.125000
50.319085	869.400000	85.437500	-551.625000	-543.125000
50.448877	862.800000	85.500000	-551.625000	-543.000000
50.560506	855.300000	85.437500	-551.625000	-543.125000
50.661953	847.200000	85.312500	-551.750000	-543.250000
50.770821	839.700000	85.312500	-551.750000	-543.250000
50.883180	831.000000	85.125000	-552.000000	-543.375000
50.996142	823.200000	85.062500	-552.000000	-543.500000
51.102027	815.100000	84.937500	-552.125000	-543.625000
51.205801	807.600000	84.750000	-552.250000	-543.875000
51.312390	799.500000	84.562500	-552.500000	-544.000000
51.417713	789.600000	84.500000	-552.500000	-544.125000
51.521450	781.200000	84.375000	-552.625000	-544.250000
51.625233	772.200000	84.125000	-552.875000	-544.500000
51.728645	763.200000	84.000000	-553.000000	-544.625000
51.829739	754.200000	83.812500	-553.125000	-544.875000
51.933733	744.000000	83.687500	-553.250000	-545.000000
